magic_number,current_time,euler_raw_0_0,dt,footer,
3735928559,15.419906,nan,0.001162,3405707998,
3735928559,15.478863,nan,0.001166,3405707998,
3735928559,15.533315,nan,0.001163,3405707998,
3735928559,15.588877,nan,0.00155,3405707998,
3735928559,15.648343,nan,0.0024,3405707998,
3735928559,15.710421,nan,0.001416,3405707998,
3735928559,15.773372,nan,0.001422,3405707998,
3735928559,15.83789,nan,0.002377,3405707998,
3735928559,15.901726,nan,0.001419,3405707998,
3735928559,15.96641,nan,0.001924,3405707998,
3735928559,16.028609,nan,0.001416,3405707998,
3735928559,16.190567,nan,0.002356,3405707998,
3735928559,16.252332,nan,0.001412,3405707998,
3735928559,16.316536,nan,0.001422,3405707998,
3735928559,16.479504,nan,0.001419,3405707998,
3735928559,16.541804,nan,0.002421,3405707998,
3735928559,16.6041,nan,0.001441,3405707998,
3735928559,16.706513,nan,0.001419,3405707998,
3735928559,16.771138,nan,0.002406,3405707998,
3735928559,16.832223,nan,0.001422,3405707998,
3735928559,16.894593,nan,0.001818,3405707998,
3735928559,16.957833,nan,0.001416,3405707998,
3735928559,17.022993,nan,0.002377,3405707998,
3735928559,17.083673,nan,0.002095,3405707998,
3735928559,17.145546,nan,0.001797,3405707998,
3735928559,17.209334,nan,0.001417,3405707998,
3735928559,17.273362,nan,0.002397,3405707998,
3735928559,17.495626,nan,0.002402,3405707998,
3735928559,17.557406,nan,0.001706,3405707998,
3735928559,17.934542,nan,0.00144,3405707998,
3735928559,18.099444,nan,0.001706,3405707998,
3735928559,18.162784,nan,0.001423,3405707998,
3735928559,18.330435,nan,0.002243,3405707998,
3735928559,18.391572,nan,0.001423,3405707998,
3735928559,18.455929,nan,0.001673,3405707998,
3735928559,18.620308,nan,0.002378,3405707998,
3735928559,18.682019,nan,0.002198,3405707998,
3735928559,18.846225,nan,0.001417,3405707998,
3735928559,18.910301,nan,0.002397,3405707998,
3735928559,18.972627,nan,0.002227,3405707998,
3735928559,19.139381,nan,0.001419,3405707998,
3735928559,19.202397,nan,0.002399,3405707998,
3735928559,19.37258,nan,0.108581,3405707998,
3735928559,19.434859,nan,0.001996,3405707998,
3735928559,19.495306,nan,0.001421,3405707998,
3735928559,19.664104,nan,0.002378,3405707998,
3735928559,19.725967,nan,0.001614,3405707998,
3735928559,19.788558,nan,0.001415,3405707998,
3735928559,19.94923,nan,0.001434,3405707998,
3735928559,20.007033,nan,0.001825,3405707998,
3735928559,20.169191,nan,0.00206,3405707998,
3735928559,20.228775,nan,0.00144,3405707998,
3735928559,20.288225,nan,0.002218,3405707998,
3735928559,20.450118,nan,0.001428,3405707998,
3735928559,20.507278,nan,0.001426,3405707998,
3735928559,20.565567,nan,0.001938,3405707998,
