magic_number,mode,euler[0], euler[1], euler[2], v_e[0], v_e[1], v_e[2], u[0], u[1], dt,footer,time
3735928559,0,0.1852516531944275,0.40942075848579407,-0.8288377523422241,15.281984329223633,6.642141342163086,5.024527549743652,0.0,0.0,0.005040000192821026,3405707998,65.48
3735928559,0,-0.052997902035713196,0.6266821026802063,-0.7873430848121643,15.541240692138672,6.718544960021973,5.06234073638916,0.0,0.0,0.005040000192821026,3405707998,65.61
3735928559,0,-0.3928126096725464,0.34015876054763794,-0.7601907849311829,15.778956413269043,6.828688144683838,5.132340908050537,0.0,0.0,0.005040000192821026,3405707998,65.80
3735928559,0,-0.3032310903072357,0.3714384138584137,-0.7907063364982605,16.008197784423828,6.926063060760498,5.243855953216553,0.0,0.0,0.005040000192821026,3405707998,65.92
3735928559,0,-0.33005616068840027,0.5194522142410278,-0.7990841865539551,16.25335121154785,7.024662971496582,5.300415515899658,0.0,0.0,0.005040000192821026,3405707998,66.10
3735928559,0,-0.28617238998413086,0.40433067083358765,-0.8307104706764221,16.491962432861328,7.12821102142334,5.375609397888184,0.0,0.0,0.005040000192821026,3405707998,66.23
3735928559,0,-0.10141707956790924,0.4262148141860962,-0.8718301653862,16.726829528808594,7.226335525512695,5.4695143699646,0.0,0.0,0.005038999952375889,3405707998,66.36
3735928559,0,0.033739443868398666,0.5041319727897644,-0.9097145795822144,16.968469619750977,7.3280487060546875,5.5340256690979,0.0,0.0,0.005040000192821026,3405707998,66.55
3735928559,0,0.21375827491283417,0.4829182028770447,-0.9401559233665466,17.196163177490234,7.421600341796875,5.654502868652344,0.0,0.0,0.005040000192821026,3405707998,66.67
3735928559,0,-1.1104968786239624,0.5203644037246704,-0.6727371215820312,17.46724510192871,7.39232063293457,5.783438682556152,0.0,0.0,0.005038999952375889,3405707998,66.86
3735928559,0,-7.681882858276367,-0.16317574679851532,0.3323312997817993,17.691308975219727,7.347269058227539,6.041745662689209,0.0,0.0,0.005038999952375889,3405707998,66.98
3735928559,0,-16.214746475219727,0.06532936543226242,1.2609968185424805,17.90329933166504,7.43759822845459,6.140380382537842,0.0,0.0,0.005040000192821026,3405707998,67.16
3735928559,0,-23.530433654785156,0.35586705803871155,1.8492257595062256,18.12204933166504,7.520445823669434,6.240808486938477,0.0,0.0,0.005040000192821026,3405707998,67.28
3735928559,0,-28.093212127685547,1.0954384803771973,1.8563952445983887,18.362659454345703,7.7567524909973145,6.090624809265137,0.0,0.0,0.005038999952375889,3405707998,67.42
3735928559,0,-27.956008911132812,0.9668956398963928,1.9139437675476074,18.59941864013672,7.956954002380371,6.05768346786499,0.0,0.0,0.005040000192821026,3405707998,67.60
3735928559,0,-27.485036849975586,0.6574369668960571,2.0075385570526123,18.824745178222656,8.079126358032227,6.155231952667236,0.0,0.0,0.005040000192821026,3405707998,67.72
