magic_number,mode,euler[0], euler[1], euler[2], v_e[0], v_e[1], v_e[2], u[0], u[1], dt,footer,time
3735928559,0,-0.010237500071525574,0.014962499961256981,0.0015725772827863693,0.037288859486579895,0.027646873146295547,0.03349315747618675,0.0,0.0,0.005040000192821026,3405707998,239.25
3735928559,0,-0.1740371286869049,-0.006308226380497217,0.0032846368849277496,0.12685611844062805,0.0926288589835167,0.1308821439743042,0.0,0.0,0.005038999952375889,3405707998,239.43
3735928559,0,-0.09528947621583939,0.0361957848072052,-0.003192728850990534,0.21573401987552643,0.1584905982017517,0.22865955531597137,0.0,0.0,0.005040000192821026,3405707998,239.56
3735928559,0,-0.375621497631073,-0.16069771349430084,-0.01040591299533844,0.30843251943588257,0.22130781412124634,0.3242287039756775,0.0,0.0,0.005040000192821026,3405707998,239.74
3735928559,0,-0.40081310272216797,-0.1142643541097641,-0.008943289518356323,0.3933233618736267,0.2859189510345459,0.4257170557975769,0.0,0.0,0.005040000192821026,3405707998,239.86
3735928559,0,-0.5410004258155823,0.08892221748828888,-0.01029725931584835,0.48277929425239563,0.3508094549179077,0.5176774859428406,0.0,0.0,0.005040000192821026,3405707998,240.00
3735928559,0,-0.45437684655189514,0.04008874297142029,-0.007479778956621885,0.5698952078819275,0.41426730155944824,0.6188697814941406,0.0,0.0,0.005040000192821026,3405707998,240.18
3735928559,0,-0.7079371213912964,0.31578725576400757,-0.00805655587464571,0.7462698817253113,0.5430084466934204,0.8046622276306152,0.0,0.0,0.005040000192821026,3405707998,240.48
3735928559,0,-0.6591793894767761,0.07384703308343887,-0.013124710880219936,0.831394374370575,0.6099513173103333,0.9033814668655396,0.0,0.0,0.005040000192821026,3405707998,240.61
3735928559,0,-0.4962003827095032,0.18482571840286255,-0.023453963920474052,0.9172614216804504,0.6736351251602173,1.0009514093399048,0.0,0.0,0.005040000192821026,3405707998,240.80
3735928559,0,-1.162463903427124,-0.20150749385356903,-0.05240064859390259,1.18007230758667,0.8619390726089478,1.2867374420166016,0.0,0.0,0.005040000192821026,3405707998,241.22
3735928559,0,-1.1985894441604614,-0.6799911856651306,-0.06663447618484497,1.2674353122711182,0.9256622791290283,1.3886117935180664,0.0,0.0,0.005040000192821026,3405707998,241.36
3735928559,0,-1.7355661392211914,-0.031137224286794662,-0.07843994349241257,1.3418749570846558,0.9833179116249084,1.4891300201416016,0.0,0.0,0.005040000192821026,3405707998,241.54
3735928559,0,-2.2160098552703857,0.4596796929836273,-0.10304863750934601,1.4195793867111206,1.0476031303405762,1.5839771032333374,0.0,0.0,0.005040000192821026,3405707998,241.67
3735928559,0,-2.538302183151245,1.1234731674194336,-0.11865647882223129,1.5045117139816284,1.1113722324371338,1.6730791330337524,0.0,0.0,0.005040000192821026,3405707998,241.81
3735928559,0,-3.153796911239624,0.7793115377426147,-0.14604495465755463,1.5941840410232544,1.1697094440460205,1.762528419494629,0.0,0.0,0.005040000192821026,3405707998,241.99
